@relation flowClassify

@attribute srcIp numeric
@attribute dstIp numeric
@attribute srcPort numeric
@attribute dstPort numeric
@attribute protocol numeric
@attribute serverOrClient numeric
@attribute packetSize numeric
@attribute class {Elephant, Mouse}

@data

% instances: 7168

151703685,1084218654,9,508,6,2,4380,Mouse
283525965,1084218801,9,539,6,2,279,Mouse
283525965,1084218801,9,538,6,2,300,Mouse
1844015046,1084218872,74,126,17,0,116,Mouse
1084218636,808344774,167,74,17,0,116,Mouse
1084220398,1084218630,9,168,17,0,169,Mouse
3682335633,1084218872,9,572,6,2,286,Mouse
1844014941,1084218848,74,634,17,0,348,Mouse
1795048267,1084218832,3,1584,6,1,945,Mouse
310885406,1084218787,9,760,6,2,237,Mouse
1084220398,1084218841,9,122,17,0,658,Mouse
1084219134,1084218831,25,26,17,0,600,Mouse
1844014936,1084218848,74,634,17,0,232,Mouse
1712258276,1084218760,9,272,6,2,3631,Mouse
1332158494,1084218758,9,2088,6,1,4380,Mouse
1762140856,1084218765,495,504,6,2,679,Mouse
1332158494,1084218758,9,2087,6,1,1218,Mouse
1762140739,1084218872,68,315,6,2,261,Mouse
1084218840,1084169425,17,17,17,0,150,Mouse
159646877,1084218875,74,324,6,2,466,Mouse
1084220398,1084218848,9,637,17,0,149,Mouse
278574414,1084218649,9,365,6,2,3044,Mouse
278574414,1084218649,9,369,6,2,120,Mouse
425921382,1084218846,9,331,6,2,307,Mouse
278574414,1084218649,9,367,6,2,120,Mouse
1844014989,1084218625,74,667,17,0,116,Mouse
278574414,1084218649,9,368,6,2,120,Mouse
425921382,1084218846,9,330,6,2,1332,Mouse
310885406,1084218787,9,741,6,2,237,Mouse
1150344045,1844015054,641,7,17,0,120,Mouse
1084220398,1084218773,9,327,17,0,158,Mouse
1084220398,1084218765,9,112,17,0,301,Mouse
319442262,1084218782,9,853,17,0,351,Mouse
151703685,1084218654,9,553,6,2,4380,Mouse
1844015056,1084218848,74,900,17,0,348,Mouse
1162843244,1084218840,47,243,6,2,153,Mouse
3682335700,1084218866,9,1055,6,1,1935,Mouse
3682335700,1084218866,9,1052,6,1,4344,Mouse
3682335700,1084218866,9,1053,6,1,2896,Mouse
3682335700,1084218866,9,1058,6,1,2307,Mouse
3682335700,1084218866,9,1059,6,1,456,Mouse
3682335700,1084218866,9,1056,6,1,2896,Mouse
3682335700,1084218866,9,1057,6,1,1656,Mouse
159647353,1084218644,9,463,6,2,4380,Mouse
1844014884,1084218634,74,129,17,0,348,Mouse
1150333297,1084218631,9,72,6,2,604,Mouse
284444744,1084218816,9,440,6,2,1282,Mouse
425921382,1084218846,9,324,6,2,1157,Mouse
425921382,1084218846,9,325,6,2,1332,Mouse
425921382,1084218846,9,328,6,2,1332,Mouse
425921382,1084218846,9,329,6,2,1332,Mouse
425921382,1084218846,9,326,6,2,1332,Mouse
425921382,1084218846,9,327,6,2,1332,Mouse
3682335700,1084218866,9,1061,6,1,970,Mouse
3682335700,1084218866,9,1062,6,1,2014,Mouse
3682335700,1084218866,9,1060,6,1,2252,Mouse
3682335700,1084218866,9,1065,6,1,1477,Mouse
3682335700,1084218866,9,1064,6,1,369,Mouse
3678580410,1084218627,9,1401,6,1,1591,Mouse
1084728227,1084218780,47,343,6,2,157,Mouse
1150344045,1844015049,374,7,17,0,114,Mouse
1084220398,1084218848,9,664,17,0,150,Mouse
1084220398,1084218848,9,666,17,0,180,Mouse
164476049,1084218824,9,817,6,2,3364,Mouse
44924745,1084218768,9,270,6,2,1361,Mouse
1084218666,1084218768,8,8,17,0,183,Mouse
44924745,1084218768,9,273,6,2,3282,Mouse
44924745,1084218768,9,277,6,2,457,Mouse
1150344045,1844015053,905,7,17,0,120,Mouse
1150344045,1844015055,141,7,17,0,120,Mouse
1150344045,1844015055,274,7,17,0,120,Mouse
1844014941,1084218876,74,250,17,0,116,Mouse
1386464109,1084218797,9,155,6,2,289,Mouse
44401810,1084218844,9,272,6,2,4380,Mouse
44924745,1084218768,9,268,6,2,3408,Mouse
1084220398,1084218848,9,672,17,0,207,Mouse
310885406,1084218787,9,710,6,2,237,Mouse
1084220398,1084218848,9,674,17,0,198,Mouse
1844014938,1084218848,74,766,17,0,348,Mouse
1084220398,1084218848,9,676,17,0,398,Mouse
1150322600,1084218657,26,241,6,2,1675,Mouse
44401810,1084218844,9,274,6,2,4380,Mouse
1084220398,1084218848,9,678,17,0,233,Mouse
1150322600,1084218657,26,243,6,2,3000,Mouse
1084220398,1084218848,9,677,17,0,194,Mouse
1150322600,1084218657,26,242,6,2,352,Mouse
278574414,1084218649,9,372,6,2,120,Mouse
1084220398,1084218630,9,112,17,0,416,Mouse
281689300,1084218644,9,87,17,0,67,Mouse
278574414,1084218649,9,370,6,2,120,Mouse
1844015041,1084218625,74,485,17,0,116,Mouse
1084220398,1084218848,9,670,17,0,392,Mouse
278574414,1084218649,9,371,6,2,120,Mouse
1084220398,1084218862,9,75,17,0,144,Mouse
1844015045,1084218848,74,766,17,0,348,Mouse
3681204528,1084218782,9,853,17,0,301,Mouse
159645882,1084218768,9,102,6,2,4380,Mouse
278574414,1084218649,9,320,6,2,3044,Mouse
1084218787,1084169425,17,17,17,0,204,Mouse
3678579792,1084218627,9,1407,6,1,4380,Mouse
3678579792,1084218627,9,1404,6,1,4380,Mouse
3678579792,1084218627,9,1403,6,1,4380,Mouse
3678579792,1084218627,9,1400,6,1,4380,Mouse
1084220398,1084218872,9,35,17,0,505,Mouse
1084220398,1084218872,9,33,17,0,507,Mouse
276737001,1084218860,9,730,6,2,987,Mouse
1844015096,1084218625,74,667,17,0,116,Mouse
1844015056,1844015023,74,73,17,0,348,Mouse
164475856,1084218787,9,240,6,2,2624,Mouse
164475856,1084218787,9,239,6,2,252,Mouse
1844015080,1084218848,74,850,17,0,348,Mouse
527574261,1084218768,9,183,6,2,2163,Mouse
527574261,1084218768,9,187,6,2,1459,Mouse
1084220398,1084218872,9,41,17,0,244,Mouse
425921383,1084218631,9,593,6,2,307,Mouse
1082366742,1084218765,1,34,6,2,4380,Mouse
1084220398,1084218872,9,40,17,0,223,Mouse
1084220398,1084218872,9,69,17,0,238,Mouse
1150344045,1844015055,891,7,17,0,114,Mouse
276736790,1084218860,9,702,6,2,4380,Mouse
1844015043,1084218876,74,250,17,0,116,Mouse
1150322462,1084218872,25,26,17,0,300,Mouse
1844014936,1084218776,74,372,17,0,116,Mouse
1084220398,1084218872,9,70,17,0,158,Mouse
159647353,1084218644,9,490,6,2,4372,Mouse
281689296,1084218787,9,607,6,2,603,Mouse
1091914515,1084218787,93,126,6,2,82,Mouse
357138089,1084218849,9,121,6,2,4380,Mouse
1844015023,1844014956,8,8,17,0,201,Mouse
357138089,1084218849,9,120,6,2,279,Mouse
1119401885,1084218628,2053,572,6,2,4344,Mouse
1150344045,1844015055,81,7,17,0,120,Mouse
1084218848,808344774,185,74,17,0,348,Mouse
1084218627,1084169425,8,8,17,0,525,Mouse
159667421,1084218761,74,75,6,2,267,Mouse
1150344045,1844015053,58,7,17,0,114,Mouse
1150344045,1844015053,556,7,17,0,120,Mouse
1150344045,1844015053,689,7,17,0,120,Mouse
1150344045,1844015053,423,7,17,0,114,Mouse
357138089,1084218849,9,119,6,2,2580,Mouse
357138089,1084218849,9,117,6,2,2327,Mouse
357138089,1084218849,9,194,6,2,4380,Mouse
357138089,1084218849,9,195,6,2,4380,Mouse
357138089,1084218849,9,193,6,2,2414,Mouse
357138089,1084218849,9,198,6,2,1252,Mouse
357138089,1084218849,9,199,6,2,914,Mouse
1844015089,1844015023,74,73,17,0,348,Mouse
357138089,1084218849,9,196,6,2,4380,Mouse
357138089,1084218849,9,197,6,2,4380,Mouse
480358455,1084218853,9,1083,6,1,140,Mouse
480358455,1084218853,9,1080,6,1,1460,Mouse
38324311,1084218760,9,360,6,2,634,Mouse
480358455,1084218853,9,1073,6,1,659,Mouse
480358455,1084218853,9,1079,6,1,4380,Mouse
1844014880,1084218625,74,485,17,0,116,Mouse
480358455,1084218853,9,1078,6,1,4380,Mouse
520152891,1084218768,9,364,6,2,606,Mouse
1150344045,1844015053,57,7,17,0,120,Mouse
1084732678,1084218651,31,32,6,2,48,Mouse
1844015043,1084218848,74,690,17,0,348,Mouse
1844015045,1084218776,74,372,17,0,116,Mouse
520152891,1084218768,9,363,6,2,4380,Mouse
38324311,1084218760,9,367,6,2,424,Mouse
38324311,1084218760,9,366,6,2,650,Mouse
520152891,1084218768,9,347,6,2,607,Mouse
3677032840,1084218758,9,1017,6,2,579,Mouse
1844015059,1084218827,74,329,17,0,116,Mouse
425921382,1084218760,9,393,6,2,180,Mouse
480358455,1084218853,9,1071,6,1,4380,Mouse
1084220398,1084218820,9,512,17,0,475,Mouse
480358455,1084218853,9,1072,6,1,4380,Mouse
425921382,1084218760,9,394,6,2,1412,Mouse
3680929757,1084218630,9,190,6,2,120,Mouse
1844015092,1844015023,74,73,17,0,348,Mouse
480358455,1084218853,9,1068,6,1,821,Mouse
1150344045,1844015049,379,7,17,0,120,Mouse
1844015082,1084218636,74,153,17,0,116,Mouse
1084219134,1084218771,25,26,17,0,900,Mouse
281689304,1084218827,9,526,6,2,176,Mouse
1084218800,1084169425,17,17,17,0,204,Mouse
3677032840,1084218758,9,1047,6,1,1053,Mouse
1084220398,1084218872,9,28,17,0,335,Mouse
1844015079,1084218848,74,900,17,0,348,Mouse
3677032840,1084218758,9,1045,6,1,4380,Mouse
1150323584,1084218643,3,474,6,2,84,Mouse
1150344045,1844015055,84,7,17,0,114,Mouse
90575011,1084218628,733,234,6,2,4104,Mouse
1844014936,1084218848,74,690,17,0,348,Mouse
271147829,1084218787,9,350,6,2,911,Mouse
480358455,1084218853,9,1097,6,1,140,Mouse
480358455,1084218853,9,1096,6,1,2920,Mouse
480358455,1084218853,9,1099,6,1,140,Mouse
271147829,1084218787,9,348,6,2,623,Mouse
1844015082,1084218636,74,167,17,0,116,Mouse
520152891,1084218768,9,340,6,2,4140,Mouse
1150344045,1844015053,686,7,17,0,114,Mouse
283525965,1084218801,9,570,6,2,4080,Mouse
1150344045,1844015053,553,7,17,0,114,Mouse
1150344045,1844015055,149,7,17,0,120,Mouse
1844015096,1084218634,74,129,17,0,348,Mouse
22511889,1084218837,9,72,6,2,983,Mouse
1844015077,1084218848,74,766,17,0,348,Mouse
1150333297,1084218631,616,943,6,2,426,Mouse
1844015059,1084218625,74,485,17,0,116,Mouse
1084220398,1084218872,9,19,17,0,213,Mouse
356523775,1084218860,9,607,6,2,4380,Mouse
480358455,1084218853,9,1086,6,1,140,Mouse
1150322468,1084218779,9,99,17,0,117,Mouse
1150322468,1084218779,9,97,17,0,117,Mouse
480358455,1084218853,9,1085,6,1,140,Mouse
1086751064,1084218644,3,3,17,0,144,Mouse
1150322468,1084218779,9,96,17,0,117,Mouse
1150344045,1844015055,631,7,17,0,114,Mouse
1150344045,1844015053,419,7,17,0,120,Mouse
1083812654,1084218777,9,183,17,0,180,Mouse
1844015043,1084218625,74,667,17,0,116,Mouse
1083812654,1084218777,9,182,17,0,266,Mouse
1117887785,1084218634,9,89,6,2,4380,Mouse
1084220398,1084218772,9,313,17,0,211,Mouse
1150322468,1084218853,9,669,17,0,119,Mouse
1084220398,1084218772,9,317,17,0,219,Mouse
1084220398,1084218772,9,316,17,0,180,Mouse
1084220398,1084218772,9,315,17,0,95,Mouse
1084220398,1084218772,9,314,17,0,180,Mouse
1150344045,1844015053,191,7,17,0,120,Mouse
164476049,1084218824,9,793,6,2,261,Mouse
1844015077,1084218848,74,850,17,0,348,Mouse
164476049,1084218824,9,792,6,2,261,Mouse
1150344045,1844015055,632,7,17,0,120,Mouse
1844015047,1084218848,74,766,17,0,348,Mouse
1084220398,1084218772,9,320,17,0,266,Mouse
1844014989,1084218634,74,129,17,0,348,Mouse
1084220398,1084218772,9,321,17,0,180,Mouse
3659589410,1084218774,9,89,6,2,2973,Mouse
3659589410,1084218774,9,87,6,2,2832,Mouse
3659589410,1084218774,9,88,6,2,1867,Mouse
3659589410,1084218774,9,86,6,2,4380,Mouse
1119401885,1084218628,2100,369,6,2,4344,Mouse
1150344045,1844015055,899,7,17,0,120,Mouse
1762140776,1084218872,230,572,6,2,2016,Mouse
1762140776,1084218872,230,571,6,2,140,Mouse
1844015084,1084218657,74,430,17,0,116,Mouse
1150322462,1084218784,25,26,17,0,600,Mouse
1844015082,1084218848,74,850,17,0,348,Mouse
1150344045,1844015054,158,7,17,0,114,Mouse
1844015078,1084218848,74,185,17,0,232,Mouse
1150323854,1150323880,8,8,17,0,636,Mouse
469857220,1084218782,9,853,17,0,337,Mouse
1084219134,808344774,25,26,17,0,927,Mouse
1150323872,808344774,26,25,17,0,900,Mouse
1150322462,1084218843,25,26,17,0,600,Mouse
3680936824,1084218758,9,502,6,2,120,Mouse
1150344045,1844015053,192,7,17,0,114,Mouse
1150344045,1844015054,159,7,17,0,120,Mouse
3680939597,1084218814,9,244,6,2,1124,Mouse
151705703,1084218782,9,1606,6,1,4380,Mouse
3680939597,1084218814,9,243,6,2,4080,Mouse
3680939597,1084218814,9,245,6,2,1252,Mouse
1844014886,1084218848,74,690,17,0,348,Mouse
1084220398,1084218815,9,126,17,0,185,Mouse
1844015076,1084218848,74,185,17,0,348,Mouse
1150344045,1844015054,285,7,17,0,114,Mouse
1844015102,1084218848,74,344,17,0,348,Mouse
1084218846,808344774,26,25,17,0,1644,Mouse
1150344045,1844015053,547,7,17,0,120,Mouse
151705703,1084218782,9,1611,6,1,4380,Mouse
357138089,1084218635,9,87,6,2,4380,Mouse
357138089,1084218635,9,88,6,2,68,Mouse
357138089,1084218635,9,89,6,2,68,Mouse
357138089,1084218635,9,86,6,2,68,Mouse
1084220398,1084218868,9,377,17,0,101,Mouse
1084220398,1084218868,9,372,17,0,104,Mouse
1150665233,1084218866,803,804,6,2,80,Mouse
3678580410,1084218848,9,1414,6,1,1579,Mouse
273521705,1084218758,9,178,6,2,120,Mouse
273521705,1084218758,9,177,6,2,120,Mouse
71662327,1084218787,9,119,6,2,4380,Mouse
425921382,1084218762,9,2091,6,1,1157,Mouse
48680591,1084218760,9,369,6,2,141,Mouse
425921382,1084218762,9,2093,6,1,1332,Mouse
425921382,1084218762,9,2094,6,1,307,Mouse
273521705,1084218758,9,176,6,2,120,Mouse
273521705,1084218758,9,175,6,2,2273,Mouse
26065476,1084218773,9,274,6,2,250,Mouse
1150344045,1844015049,996,7,17,0,120,Mouse
26065476,1084218773,9,272,6,2,250,Mouse
164475101,1084218832,9,1937,6,1,2604,Mouse
1150344045,1844015054,287,7,17,0,120,Mouse
164475101,1084218832,9,1931,6,1,3502,Mouse
1844015043,1084218776,74,372,17,0,232,Mouse
1844014887,1084218773,74,128,17,0,116,Mouse
1844015081,1084218848,74,185,17,0,348,Mouse
1844015096,1118943492,74,522,17,0,116,Mouse
1117887785,1084218634,9,56,6,2,4380,Mouse
1084220398,1084218791,9,126,17,0,516,Mouse
1117887785,1084218634,9,57,6,2,538,Mouse
1084220398,1084218772,9,306,17,0,88,Mouse
1150344045,1844015049,862,7,17,0,114,Mouse
1084220398,1084218772,9,305,17,0,180,Mouse
1844015079,1084218848,74,850,17,0,348,Mouse
1150344045,1844015049,995,7,17,0,114,Mouse
1844015084,1084218848,74,971,17,0,348,Mouse
1844014938,1084218776,74,372,17,0,116,Mouse
1084220398,1084218772,9,308,17,0,164,Mouse
1084220398,1084218772,9,307,17,0,180,Mouse
281689297,1084218848,9,1069,6,1,4320,Mouse
1084218848,808344774,26,25,17,0,300,Mouse
159667579,1084218774,74,491,6,2,567,Mouse
2484426131,1084218631,9,1050,6,1,262,Mouse
1383190042,1084218787,616,149,6,2,188,Mouse
2484426131,1084218631,9,1051,6,1,262,Mouse
1084220398,1084218772,9,391,17,0,164,Mouse
1383190042,1084218787,616,148,6,2,188,Mouse
2484426131,1084218631,9,1052,6,1,1536,Mouse
1084220398,1084218772,9,390,17,0,180,Mouse
1383190042,1084218787,616,147,6,2,188,Mouse
2484426131,1084218631,9,1053,6,1,262,Mouse
1084220398,1084218772,9,397,17,0,180,Mouse
1383190042,1084218787,616,146,6,2,188,Mouse
2484426131,1084218631,9,1054,6,1,262,Mouse
1844014941,1084218776,74,372,17,0,232,Mouse
1084220398,1084218772,9,396,17,0,211,Mouse
1383190042,1084218787,616,145,6,2,188,Mouse
2484426131,1084218631,9,1055,6,1,262,Mouse
1383190042,1084218787,616,144,6,2,188,Mouse
2484426131,1084218631,9,1056,6,1,262,Mouse
1383190042,1084218787,616,143,6,2,188,Mouse
2484426131,1084218631,9,1057,6,1,262,Mouse
1383190042,1084218787,616,142,6,2,188,Mouse
2484426131,1084218631,9,1058,6,1,261,Mouse
1150344045,1844015053,199,7,17,0,114,Mouse
1383190042,1084218787,616,141,6,2,188,Mouse
1844015099,1084218773,74,128,17,0,232,Mouse
2484426131,1084218631,9,1059,6,1,261,Mouse
1084220398,1084218772,9,399,17,0,180,Mouse
1383190042,1084218787,616,140,6,2,188,Mouse
1084220398,1084218772,9,398,17,0,95,Mouse
357138089,1084218635,9,36,6,2,68,Mouse
3682335700,1084218872,9,229,6,2,213,Mouse
357138089,1084218635,9,37,6,2,68,Mouse
3682335700,1084218872,9,228,6,2,970,Mouse
357138089,1084218635,9,38,6,2,68,Mouse
3682335700,1084218872,9,227,6,2,214,Mouse
1150322462,1084218845,25,26,17,0,300,Mouse
1150322468,1084218777,9,456,17,0,180,Mouse
1150322468,1084218777,9,455,17,0,266,Mouse
71662327,1084218787,9,120,6,2,4380,Mouse
471486084,1084218784,9,542,6,2,4344,Mouse
1844014941,1084218848,74,690,17,0,348,Mouse
1150616096,1084218866,616,1258,6,1,4380,Mouse
471486084,1084218784,9,543,6,2,253,Mouse
2484426131,1084218631,9,1060,6,1,261,Mouse
1383190042,1084218787,616,139,6,2,188,Mouse
2484426131,1084218631,9,1061,6,1,261,Mouse
357138089,1084218635,9,43,6,2,68,Mouse
2484426131,1084218631,9,1062,6,1,261,Mouse
3680936824,1084218758,9,559,6,2,3068,Mouse
357138089,1084218635,9,44,6,2,68,Mouse
1383190042,1084218787,616,137,6,2,188,Mouse
357138089,1084218635,9,45,6,2,68,Mouse
1383190042,1084218787,616,136,6,2,188,Mouse
2484426131,1084218631,9,1064,6,1,261,Mouse
357138089,1084218635,9,46,6,2,68,Mouse
1383190042,1084218787,616,135,6,2,3107,Mouse
2484426131,1084218631,9,1065,6,1,261,Mouse
357138089,1084218635,9,42,6,2,68,Mouse
1084218805,1084169425,383,383,17,0,408,Mouse
1150322468,1084218846,9,372,17,0,134,Mouse
1150344045,1844015049,53,7,17,0,120,Mouse
10722026,1084218800,9,245,6,2,330,Mouse
1074366743,1084218649,629,9,6,2,3818,Mouse
1150616096,1084218866,616,1257,6,1,504,Mouse
1844015074,1084218872,74,126,17,0,116,Mouse
1150616096,1084218866,616,1250,6,1,523,Mouse
151703685,1084218654,9,462,6,2,1049,Mouse
281689296,1084218872,9,272,6,2,603,Mouse
1844015075,1084218848,74,766,17,0,232,Mouse
1150344045,1844015053,902,7,17,0,114,Mouse
357138089,1084218635,9,54,6,2,68,Mouse
357138089,1084218635,9,55,6,2,68,Mouse
357138089,1084218635,9,56,6,2,68,Mouse
357138089,1084218635,9,57,6,2,68,Mouse
1150344045,1844015055,281,7,17,0,120,Mouse
1383190042,1084218787,616,166,6,2,3109,Mouse
164476048,1084218824,9,767,6,2,352,Mouse
1383190042,1084218787,616,165,6,2,3106,Mouse
1383190042,1084218787,616,164,6,2,3110,Mouse
151703685,1084218654,9,460,6,2,1049,Mouse
151703685,1084218654,9,461,6,2,1049,Mouse
1084220398,1084218868,9,87,17,0,101,Mouse
1162812850,1084218860,47,249,6,2,146,Mouse
151703685,1084218654,9,455,6,2,1049,Mouse
3681200522,1084218872,9,100,6,2,1072,Mouse
1083812654,1084218808,9,104,17,0,266,Mouse
1083812654,1084218808,9,105,17,0,180,Mouse
1383190042,1084218787,616,158,6,2,3111,Mouse
1383190042,1084218787,616,157,6,2,3111,Mouse
1383190042,1084218787,616,156,6,2,3111,Mouse
1383190042,1084218787,616,155,6,2,188,Mouse
1150344045,1844015055,282,7,17,0,114,Mouse
1844015098,1084218776,74,372,17,0,116,Mouse
1383190042,1084218787,616,154,6,2,188,Mouse
1844015099,1084218872,74,126,17,0,348,Mouse
1383190042,1084218787,616,153,6,2,188,Mouse
1383190042,1084218787,616,152,6,2,188,Mouse
1084218872,808344774,26,25,17,0,300,Mouse
1383190042,1084218787,616,151,6,2,188,Mouse
1383190042,1084218787,616,150,6,2,188,Mouse
1150322468,1084218853,9,613,17,0,87,Mouse
1084218853,1084169425,17,17,17,0,204,Mouse
1150344045,1844015049,866,7,17,0,120,Mouse
1084220398,1084218789,9,640,17,0,125,Mouse
1084220398,1084218773,9,333,17,0,152,Mouse
1084220398,1084218773,9,336,17,0,196,Mouse
1084220398,1084218773,9,335,17,0,132,Mouse
1091452512,1084218796,9,114,6,2,4354,Mouse
1084220398,1084218840,9,226,17,0,307,Mouse
1162812850,1084218860,47,217,6,2,146,Mouse
273521666,1084218630,9,728,6,2,4380,Mouse
273521666,1084218630,9,729,6,2,120,Mouse
1844015077,1084218636,74,167,17,0,116,Mouse
273521666,1084218630,9,723,6,2,120,Mouse
273521666,1084218630,9,724,6,2,120,Mouse
1084220398,1084218635,9,959,17,0,164,Mouse
273521666,1084218630,9,725,6,2,120,Mouse
1162812850,1084218860,47,213,6,2,146,Mouse
1150322468,1084218853,9,619,17,0,266,Mouse
1844015084,1084218848,74,900,17,0,348,Mouse
416804663,1084218842,9,436,17,0,778,Mouse
1332158494,1084218758,9,2057,6,1,1220,Mouse
1843964740,1084218625,74,485,17,0,116,Mouse
1150322468,1084218853,9,620,17,0,180,Mouse
1253915593,1084218841,3,4,6,2,313,Mouse
44401810,1084218844,9,228,6,2,4380,Mouse
1762140776,1084218872,432,640,17,0,1286,Mouse
1332158494,1084218758,9,2058,6,1,422,Mouse
1150333297,1150304176,4,2,17,0,42,Mouse
1150344045,1844015054,506,7,17,0,114,Mouse
1150344045,1844015055,503,7,17,0,120,Mouse
1084626698,1084218824,9,87,17,0,211,Mouse
469857220,1084218824,9,87,17,0,429,Mouse
1150323854,1150322302,624,495,6,2,738,Mouse
1162812850,1084218860,47,223,6,2,146,Mouse
1844015077,1084218636,74,153,17,0,116,Mouse
1150616096,1084218866,616,1291,6,1,977,Mouse
2484426131,1084218631,9,1028,6,1,262,Mouse
2484426131,1084218631,9,1029,6,1,262,Mouse
159647353,1084218644,9,501,6,2,4380,Mouse
71662327,1084218787,9,198,6,2,4380,Mouse
1844015073,1084218848,74,690,17,0,232,Mouse
71662327,1084218787,9,199,6,2,814,Mouse
44401819,1084218848,9,26,6,2,495,Mouse
1844015098,1084218625,74,667,17,0,116,Mouse
1844015073,1084218625,74,667,17,0,116,Mouse
2484426131,1084218631,9,1030,6,1,1536,Mouse
2484426131,1084218631,9,1031,6,1,262,Mouse
1843964740,1084218827,74,329,17,0,116,Mouse
1119401885,1084218628,2161,373,6,2,4344,Mouse
2484426131,1084218631,9,1032,6,1,262,Mouse
1150322468,1084218853,9,649,17,0,143,Mouse
1150322468,1084218853,9,647,17,0,157,Mouse
271674949,1084218835,9,87,17,0,206,Mouse
1844015098,1084218848,74,690,17,0,348,Mouse
1084220398,1084218848,9,75,17,0,173,Mouse
1150344045,1844015049,605,7,17,0,120,Mouse
1844015056,1084218848,74,971,17,0,348,Mouse
1084218625,808344774,485,74,17,0,116,Mouse
164476049,1084218824,9,791,6,2,3364,Mouse
164476049,1084218824,9,790,6,2,3268,Mouse
3682335700,1084218872,9,226,6,2,2880,Mouse
2484426131,1084218631,9,1040,6,1,262,Mouse
1084220398,1084218772,9,386,17,0,180,Mouse
1084220398,1084218772,9,385,17,0,88,Mouse
1844015089,1084218827,74,329,17,0,116,Mouse
1844015057,1084218848,74,344,17,0,348,Mouse
1084220398,1084218772,9,389,17,0,88,Mouse
164476049,1084218824,9,789,6,2,3268,Mouse
1084220398,1084218772,9,388,17,0,180,Mouse
1084220398,1084218772,9,387,17,0,88,Mouse
1843964742,1084218634,74,129,17,0,348,Mouse
164476049,1084218824,9,781,6,2,3268,Mouse
1150616096,1084218866,616,1274,6,1,4380,Mouse
1150616096,1084218866,616,1272,6,1,1653,Mouse
164476049,1084218824,9,788,6,2,3268,Mouse
1150344045,1844015054,549,7,17,0,120,Mouse
278019246,1084218755,9,100,6,2,739,Mouse
2721081398,1084218872,9,274,6,2,2086,Mouse
44401819,1084218828,9,689,6,2,3171,Mouse
44401819,1084218828,9,688,6,2,543,Mouse
2721081398,1084218872,9,272,6,2,4104,Mouse
44401819,1084218828,9,685,6,2,3171,Mouse
276736963,1084218860,9,49,6,2,4380,Mouse
44401819,1084218828,9,687,6,2,611,Mouse
44401819,1084218828,9,681,6,2,1733,Mouse
1150344045,1844015055,396,7,17,0,120,Mouse
1084219134,1084218850,25,26,17,0,900,Mouse
1844015076,1084218872,74,126,17,0,232,Mouse
1084220398,1084218760,9,640,17,0,179,Mouse
1084220398,1084218878,9,167,17,0,195,Mouse
1150322600,1084218779,26,320,6,2,199,Mouse
1150344045,1844015054,417,7,17,0,114,Mouse
5200193,1084218801,9,576,6,2,2163,Mouse
5200193,1084218801,9,577,6,2,3232,Mouse
1150344045,1844015055,264,7,17,0,114,Mouse
44401819,1084218828,9,692,6,2,3171,Mouse
1150344045,1844015053,919,7,17,0,114,Mouse
44401819,1084218828,9,693,6,2,3171,Mouse
1275833077,1084218841,68,955,6,2,347,Mouse
356523775,1084218860,9,383,6,2,4380,Mouse
151705788,1084218835,9,245,6,2,4380,Mouse
1844015100,1084218776,74,372,17,0,116,Mouse
3681200420,1084218872,9,82,6,2,1072,Mouse
3681200420,1084218872,9,81,6,2,1072,Mouse
1844015088,1084218634,74,457,17,0,116,Mouse
1844014986,1084218636,74,167,17,0,116,Mouse
3681200420,1084218872,9,78,6,2,1072,Mouse
44401810,1084218848,9,1531,6,1,181,Mouse
2721081398,1084218872,9,293,6,2,2033,Mouse
44401810,1084218848,9,1530,6,1,363,Mouse
3679893938,1084218787,9,34,6,2,184,Mouse
297956763,1084218770,9,207,6,2,355,Mouse
1844014936,1084218848,74,766,17,0,348,Mouse
1843964742,1084218827,74,329,17,0,116,Mouse
1844015096,1084218876,74,250,17,0,116,Mouse
273521666,1084218649,9,374,6,2,120,Mouse
273521666,1084218649,9,375,6,2,120,Mouse
273521666,1084218649,9,373,6,2,120,Mouse
44401810,1084218848,9,1529,6,1,1803,Mouse
5200193,1084218801,9,551,6,2,3493,Mouse
5200193,1084218801,9,552,6,2,4080,Mouse
